"순번","시군구코드","건물군일련번호","도로명코드","도로구간일련번호","기초구간일련번호","건물군명","건물군명영문","입력방법","위도","경도"
"30626","11200","88","4109359","140","2504"," "," ","1","37.5494056","127.0506713"
"30627","11170","1008","4106176","2352","18694"," "," "," ","37.5538741","126.977512"
"30628","11215","568","4112479","274","9809","미주맨션","Miju Mansion","1","37.531168","127.0741277"
"30630","11170","1527","4106093","3022","26236"," "," "," ","37.5395082","126.9635555"
"30631","11170","1543","4106416","3045","26474"," "," "," ","37.527757","126.9640407"
"30633","11215","558","4112259","268","9680","장경로얄빌라","Janggyeongnoyalbilla","1","37.5312999","127.0726379"
"30634","11200","1515","4109365","2417","26550"," "," "," ","37.5428981","127.049425"
"30636","11170","122","4106117","179","1832"," "," "," ","37.5290456","126.9998284"
"30637","11200","1029","4109355","1664","18151","(주)K.S인터내셔날"," "," ","37.541586","127.0542793"
"30639","11230","827","4115644","842","7961"," "," "," ","37.6059817","127.0669923"
"29636","11305","19","3108005","3860","32114","신경스위트빌라","singyeong Sweet Villa","1","37.6462659","127.0109074"
"29637","11305","1285","4124422","3620","25586"," "," ","1","37.6374402","127.0286851"
"29639","11305","1034","4124400","3478","21502","샘교회","saem Church","1","37.6137507","127.0351612"
"29641","11320","7","4127037","21","324","대호빌리지","Daehobilliji","1","37.6374761","127.0384371"
"29643","11290","1964","3107003","3816","31908"," "," "," ","37.6052065","127.0255014"
"29644","11305","884","4124199","3395","19231","솔밭그린빌","Solbat Greenville","1","37.6544194","127.0116139"
"29645","11305","517","4124086","2494","11658"," "," ","1","37.6198745","127.0304205"
"29646","11305","1429","4124019","3761","28893","삼성빌라가동","Samsung Villa가dong","1","37.6478124","127.019868"
"29647","11320","736","3005041","1740","19896","프린스빌라","Peurinseu Villa","1","37.6550857","127.0138043"
"29648","11305","407","4124091","2066","9761"," "," ","1","37.6206585","127.0323873"
"29650","11260","1149","3106011","4100","34191","장안연립","Jangannyeollip","1","37.6069686","127.0739238"
"29651","11305","1568","3005042","3850","30923","신성교회","Sinseong Church","1","37.6169546","127.0281037"
"29653","11305","866","4124283","3379","18954"," "," ","1","37.6288942","127.0201701"
"29654","11320","360","4127317","280","9590","한양아파트","Hanyang Apts.","1","37.6560585","127.0321393"
"29656","11305","726","4124326","3285","16242"," "," ","1","37.624737","127.0200934"
"29657","11320","462","4127198","288","10544","만월암","Manworam","1","37.6969578","127.0185671"
"29658","11305","1736","3005039","3858","31673","한일직업전문학교","(new)","1","37.6221065","127.0282043"
"29660","11260","274","4118215","425","6341"," "," "," ","37.5812668","127.0888327"
"29662","11230","2381","4115478","2114","18338"," "," ","1","37.5886654","127.0417311"
"29663","11230","3458","4115618","2887","26892"," "," "," ","37.5771401","127.0669211"
"29664","11200","361","4109294","546","6783"," "," "," ","37.5595677","127.0479724"
"29968","11290","955","4121232","1621","15494","스카이로얄빌리지","Sky royal village","1","37.5997118","127.0061882"
"29969","11290","1457","4121357","2116","21594"," "," "," ","37.5909923","127.0046714"
"29970","11290","1838","4121089","3573","30161"," "," "," ","37.5958678","127.0146241"
"29972","11260","404","4118561","693","11045"," "," ","1","37.5928792","127.0758732"
"29973","11260","434","4118013","752","11828","정호맨션","Jeongho Mansion Apartment"," ","37.5903722","127.0846827"
"29974","11290","287","4121405","352","4027"," "," "," ","37.6001139","127.0142911"
"29975","11290","309","4121128","390","4371"," "," "," ","37.6061702","127.0282487"
"29977","11290","1547","4121108","2469","23710"," "," "," ","37.5948408","127.019056"
"29979","11305","629","4124091","3024","14436"," "," ","1","37.6204916","127.0303543"
"29980","11305","241","4124072","1235","5756"," "," ","1","37.618641","127.0323057"
"29981","11305","263","4124170","1367","6428"," "," ","1","37.6415872","127.0157068"
"29982","11305","1912","4124621","3941","33207"," "," ","1","37.6467898","127.0080522"
"29984","11380","105","4133218","224","2012"," "," ","1","37.5850242","126.8980248"
"29985","11305","1110","4124048","3517","22726"," "," ","1","37.6347267","127.0319701"
"29986","11305","1484","4124092","3807","29917"," "," ","1","37.6205001","127.0316225"
"29943","11230","4079","3105013","3635","32071"," "," ","1","37.5792335","127.0564099"
"29947","11230","2631","4115389","2224","19566","우성3차아파트","Useong 3cha Apts."," ","37.5650993","127.069507"
"29949","11230","3249","3005038","2657","24928","신이문역","Sinimun Station","1","37.6057918","127.068939"
"29955","11260","199","4118174","238","3680","현대빌라","Hyundai Villa"," ","37.5976237","127.1050185"
"29957","11290","1320","3107004","1799","19510","정릉푸르지오아파트","Jeongneung Prugio Apts."," ","37.6064136","127.0101964"
"30296","11230","3166","4115595","2636","24590"," "," "," ","37.5800593","127.0295913"
"30298","11230","2539","4115464","2179","18891"," "," ","1","37.567244","127.0579825"
"30299","11230","1869","4115276","1679","15080"," "," ","1","37.5761389","127.0329346"
"30301","11230","3739","4115696","3170","29173"," "," ","1","37.5934449","127.0545114"
"30302","11260","145","3005034","10","1134","국제콜택시","Internationalkol Taxi"," ","37.5801822","127.0910789"
"30303","11230","2142","4115435","1930","16922"," "," ","1","37.5804737","127.0584462"
"30304","11230","1070","4115234","1058","9911"," "," ","1","37.5880843","127.0360212"
"30306","11230","3569","4115663","2969","27534"," "," "," ","37.5816825","127.0435477"
"30307","11230","3581","4115650","2973","27588"," "," ","1","37.5849902","127.0440496"
"30309","11230","4021","3105010","3463","31393"," "," "," ","37.5992714","127.0616537"
"30311","11260","994","4118418","3414","29692","신광빌딩","B-Dong","1","37.6023053","127.0897096"
"30312","11290","631","3005003","1770","17874"," "," ","1","37.5862467","127.0191493"
"30313","11290","963","4121170","1658","15775"," "," "," ","37.61793","127.0024452"
"30314","11260","1091","4118500","3567","31773"," "," "," ","37.6146451","127.1006124"
"30316","11290","1840","4121323","3578","30230"," "," "," ","37.5942165","127.0011965"
"30317","11290","996","4121615","1725","16229"," "," "," ","37.6050976","127.0132233"
"30319","11260","459","4118063","815","12615","금강진열장","Geumgangjinyeoljang"," ","37.5901272","127.0830574"
"30320","11260","783","4118112","2833","22925","신묵초등학교","Sinmukchodeunghakgyo","1","37.6071799","127.075564"
"30322","11200","1258","4109349","2184","22895","이화섬유"," "," ","37.5448194","127.0636873"
"30323","11215","267","3104008","14","2370"," "," "," ","37.5584096","127.088619"
"30325","11290","634","4121349","911","9388"," "," "," ","37.5953348","126.9891033"
"30263","11305","1504","4124616","3826","30290"," "," ","1","37.6329949","127.0126224"
"30640","11215","884","3005024","1947","22266"," "," "," ","37.5475772","127.0711661"
"30641","11230","1367","4115666","1259","11484"," "," ","1","37.6029145","127.0613638"
"30643","11200","1058","4109322","1710","18605"," "," "," ","37.5492479","127.0436366"
"30645","11215","308","4112300","22","2807","나라속셈학원","Narasoksemhagwon","1","37.5707302","127.0815575"
"30646","11200","1467","3005014","2394","26140","현대카센타"," "," ","37.5418591","127.0111442"
"30647","11200","730","3103006","1134","12907"," "," "," ","37.5545033","127.021137"
"30649","11215","569","4112481","275","9843","태양맨션","Taeyangmaensyeon","1","37.5303524","127.073575"
"30650","11170","481","4106376","939","8188"," "," "," ","37.5480601","126.9689248"
"30587","11110","641","4100220","1083","8274"," "," ","1","37.5756803","127.0034163"
"30590","11110","671","4100359","1143","8684"," "," ","1","37.5722169","127.0185281"
"30593","11110","778","4100145","1302","10305"," "," ","1","37.5744752","126.9892886"
"30594","11110","672","4100538","1144","8690"," "," ","1","37.5892845","126.9983172"
"30599","11110","913","3100004","1510","12207"," "," ","1","37.5830535","126.9845134"
"30603","11110","960","3100004","1664","12855","경남빌라"," ","1","37.5846014","126.9857034"
"30605","11170","516","4106057","1024","8929"," "," "," ","37.5457544","126.9736651"
"30608","11170","940","4106321","2130","17255"," "," "," ","37.5380116","127.0022041"
"30613","11170","329","3102012","693","5927"," "," "," ","37.5403661","126.9926599"
"30615","11170","70","3102006","120","1091"," "," "," ","37.5326983","126.995499"
"30619","11140","532","4103358","1324","12403"," "," ","1","37.5637415","127.0019334"
"29666","11230","2225","4115451","2014","17514"," "," ","1","37.5851253","127.0527676"
"29667","11230","1148","3105007","1219","11100"," "," ","1","37.5861528","127.0382521"
"29668","11230","1495","3105010","1285","11758"," "," "," ","37.5945842","127.0598592"
"29669","11230","2406","4115475","2129","18451"," "," ","1","37.5872845","127.0406521"
"29670","11230","2211","4115447","2002","17445"," "," ","1","37.5827165","127.050338"
"29671","11230","2792","2000008","2339","21262"," "," "," ","37.5753712","127.0243748"
"29673","11260","933","4118499","3381","28847"," "," "," ","37.617397","127.1008289"
"29674","11230","1514","4115281","1320","11919"," "," "," ","37.5778458","127.0388746"
"29676","11230","4111","3105013","3635","32067"," "," ","1","37.5786621","127.0567935"
"29677","11230","3026","4115004","2538","23805"," "," "," ","37.5826701","127.0409694"
"29679","11230","3756","3105021","3180","29316"," "," ","1","37.594363","127.0639818"
"29680","11260","825","3106003","3075","25197"," "," "," ","37.6021467","127.0830122"
"29681","11230","1568","4115703","1384","12624"," "," "," ","37.5892165","127.0560642"
"29617","11305","1360","4124299","3694","27375"," "," ","1","37.6312748","127.0186568"
"29621","11305","286","4124632","1473","6985"," "," ","1","37.6413278","127.0002511"
"29624","11320","264","4127284","218","7568"," "," ","1","37.6506823","127.0221775"
"29627","11305","1837","4124337","3907","32573"," "," ","1","37.628121","127.0233726"
"29631","11305","846","4124226","3363","18518"," "," ","1","37.6166977","127.0234559"
"29634","11305","471","4124588","237","789"," "," ","1","37.6484272","127.0163486"
"29635","11320","128","4127202","110","3770","자운초등학교","Jawoon Elementary School","1","37.6576429","127.0465758"
"29638","11305","499","4124093","2447","11433","성도빌라","seongdo Villa","1","37.6207163","127.0234114"
"29640","11305","844","4124226","3363","18502"," "," ","1","37.615627","127.0245577"
"29964","11290","2531","4121732","4940","43620"," "," "," ","37.6171564","127.0574387"
"29967","11290","1280","3005036","1791","19260","고려상가","Korea Shopping Center"," ","37.5953994","127.0366716"
"29971","11260","721","3106007","2640","20784","서울의료원","Seoul medical center","1","37.61321","127.0980844"
"29976","11290","2570","4121350","5033","44781"," "," ","1","37.5924645","126.9896489"
"29978","11320","768","3109006","2000","21442","도봉한신아파트","Dobong Hanshin Apts.","1","37.6860155","127.0482446"
"29983","11320","307","4127235","240","8375"," "," ","1","37.6553554","127.0135299"
"29987","11305","1502","4124416","3820","30161"," "," ","1","37.6268402","127.031403"
"29988","11305","1509","4124538","3828","30328"," "," ","1","37.6439247","127.0077867"
"29989","11305","1622","3005038","3851","31079"," "," ","1","37.6413164","127.0246318"
"29990","11320","961","4127076","35","757","대동아트빌"," "," ","37.6681822","127.0353916"
"29991","11305","1105","4124037","3515","22687"," "," ","1","37.6319229","127.0248748"
"29992","11320","782","4127169","2073","22188"," "," "," ","37.6764218","127.0434389"
"29993","11305","992","4124571","3448","20757","영남빌딩","Yeongnam Building","1","37.6389013","127.0248712"
"29994","11305","1470","4124020","3796","29720"," "," ","1","37.6484957","127.0213098"
"29995","11320","405","3109002","285","10134","쌍문동파라다이스빌","Ssangmun-dongParadaiseubil Apts.","1","37.6560148","127.0274853"
"29996","11320","647","3109006","960","16082","동도센트리움아파트","Dongdo Centurium Apts."," ","37.6616493","127.0453573"
"29997","11320","180","4127310","152","5307","창동주공아파트","Changdong Jugong   Apts.","1","37.6527818","127.0425471"
"29998","11305","249","3108001","1265","5889"," "," ","1","37.6373198","127.0056645"
"30000","11305","379","4124453","1981","9387"," "," ","1","37.6201238","127.0330841"
"30264","11320","85","4127171","80","2454"," "," "," ","37.6793321","127.029384"
"30266","11305","1345","4124322","3684","27172"," "," ","1","37.6265266","127.0160536"
"30270","11380","1020","4133266","1668","15224"," "," ","1","37.5858905","126.907624"
"30275","11380","661","3005054","1595","13584"," "," ","1","37.5828584","126.8937378"
